LAMMPS data file via write_data, version 24 Dec 2020, timestep = 1

1296 atoms
2 atom types

0 9.219 xlo xhi
0 15.96777639497748 ylo yhi
-9.0477 180.954 zlo zhi

Masses

1 28.085
2 12.011

Atoms # atomic

9 1 0.00043080912988586263 0.003890175876691147 0.0005139492569968458 0 0 0
25 1 3.071567428199304 0.0015494489871230655 -0.0007970761465503558 0 0 0
41 1 6.14113153379143 0.0009656386950001728 -0.0033264055033642315 0 0 0
10 1 1.534061292964045 2.6626125625270936 0.0070186797115179625 0 0 0
26 1 4.60940915747275 2.662493693161613 -0.00045245077387966333 0 0 0
42 1 7.685122875422958 2.6622046384829856 -0.0031915495809608624 0 0 0
57 1 0.006696732980389323 5.323792302060566 0.0040750394832859815 0 0 0
73 1 3.0767407055451828 5.325290182018475 0.009337172813146829 0 0 0
89 1 6.143255472480171 5.324646211751988 0.0019724715787950726 0 0 0
58 1 1.5377589144318229 7.984181988358967 -0.0017979923510780377 0 0 0
74 1 4.613726958841573 7.983051872990196 -0.0027069557533572226 0 0 0
90 1 7.682888291473633 7.981550083726541 -0.0027920111393283744 0 0 0
105 1 9.218159948846251 10.644275973216503 0.006268858120443363 -1 0 0
121 1 3.071639035924223 10.643052403047703 -0.00041584992405622903 0 0 0
137 1 6.14843217447384 10.645765807015435 -0.00458848351461522 0 0 0
106 1 1.5315677883844834 13.307527918270523 -0.00011320705335512672 0 0 0
122 1 4.607722432326941 13.30735997244384 0.000842485180603147 0 0 0
138 1 7.682060818751767 13.30362105611036 0.0024049833898930474 0 0 0
1 2 0.0044436264789132545 15.965850381246122 1.8912227431702835 0 -1 0
17 2 3.0611689008502156 0.00018337934489580344 1.8911712149992443 0 0 0
33 2 6.142572033258867 15.966988954775935 1.8836490978949554 0 -1 0
2 2 1.540603439504994 2.657966950787581 1.8826677503201064 0 0 0
18 2 4.607136815413083 2.6656160265424473 1.8931850849234355 0 0 0
34 2 7.689004264636106 2.6637101110776915 1.881378846015917 0 0 0
49 2 9.213078210625483 5.330578508987288 1.8927029753238884 -1 0 0
65 2 3.0758029561712266 5.316394493452963 1.8966926545759915 0 0 0
81 2 6.142036575243559 5.323792259853078 1.8864246463160355 0 0 0
50 2 1.5337678364126688 7.974789484220726 1.8900104518044978 0 0 0
66 2 4.610681047297273 7.990655359492835 1.8883796487307127 0 0 0
82 2 7.68480069132618 7.982287072833455 1.899063810350259 0 0 0
97 2 9.217360141692224 10.646861561067688 1.884464737351179 -1 0 0
113 2 3.073135063092306 10.650031119966956 1.9018373433510567 0 0 0
129 2 6.1467576981534 10.653552583322362 1.8963187484178265 0 0 0
98 2 1.5353130882504562 13.302192425838763 1.890003597687368 0 0 0
114 2 4.611540273647625 13.30979187904398 1.895503187227328 0 0 0
130 2 7.683440104113652 13.30981493708061 1.8948805136183553 0 0 0
13 1 0.0016532530734058612 1.7765488189276306 2.5071629297786626 0 0 0
29 1 3.0755413947598274 1.7776420171161988 2.5106889570995574 0 0 0
45 1 6.146710748654652 1.773176355700965 2.513971087326957 0 0 0
15 1 1.5396295953289458 4.4340697712564925 2.5108870416850912 0 0 0
31 1 4.612269461265691 4.435882914363403 2.5172429296496808 0 0 0
47 1 7.6825055753970215 4.435811781109333 2.5121465627952473 0 0 0
